# Seed CSV: /Users/angelobaricante/CS-Thesis-Model-Training/seeds/prng_seeds.csv
# NOTE: A2C Training - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
351,180000,10552593266273712147,190.99,500,0,187.12,500.0,0.0,162
352,180000,5779138346327290062,185.45,500,0,187.19,500.0,0.0,162
353,180000,18414115309215937601,191.22,500,0,187.32,500.0,0.0,162
354,180000,11602112522636337744,181.11,500,0,187.34,500.0,0.0,162
355,180000,12339132143176000527,206.95,500,0,187.70,500.0,0.0,162
356,180000,213708382150317922,208.98,500,0,187.88,500.0,0.0,162
357,180000,14829927916230554584,210.53,500,0,188.20,500.0,0.0,162
358,180000,14548106134457597795,198.97,500,0,188.43,500.0,0.0,162
359,180000,2846928131416613503,220.47,500,0,188.74,500.0,0.0,162
360,180000,465757753863619753,185.55,500,0,188.83,500.0,0.0,162
361,186000,12531945984039149582,194.75,500,0,188.82,500.0,0.0,163
362,186000,5114576105952949804,176.81,500,0,188.79,500.0,0.0,163
363,186000,9484487052667551156,214.91,500,0,189.14,500.0,0.0,163
364,186000,12236126824530621385,193.97,500,0,189.21,500.0,0.0,163
365,186000,855184622356068571,191.82,500,0,189.10,500.0,0.0,163
366,186000,15834972196773435646,183.96,500,0,189.22,500.0,0.0,163
367,186000,12408935994070282962,181.82,500,0,189.34,500.0,0.0,163
368,186000,11981284399029439191,181.92,500,0,189.29,500.0,0.0,163
369,186000,3207301218311601108,167.53,500,0,189.16,500.0,0.0,163
370,186000,7965682761333498567,164.33,500,0,188.80,500.0,0.0,163
371,186000,13630246432225533946,187.00,500,0,188.89,500.0,0.0,163
